Date,Category,Category_id,Price,Weight,Indent,Parent,Parent_ID
15/01/2010,Nondurables less food,6247,194.517,16.1,1,All items,8106
15/01/2010,Nondurables less food and apparel,5488,239.081,12.405,1,All items,8106
15/01/2010,Nondurables less food and beverages,7080,192.765,15.044,3,Commodities less food and beverages,3891
15/01/2010,"Nondurables less food, beverages, and apparel",1465,241.982,11.349,4,Nondurables less food and beverages,7080
15/01/2010,Other food at home,4196,190.812,2.023,4,Food at home,4200
15/01/2010,Other food away from home,1346,157.517,0.326,4,Food away from home,1345
15/01/2010,Other foods,9728,204.762,1.496,5,Fats and oils,3612
15/01/2010,Other goods and services,8488,377.853,3.483,1,All items,8106
15/01/2010,Other miscellaneous foods,5930,121.564,0.439,6,Other foods,9728
15/01/2010,Other services,6741,306.985,11.347,3,Services,9735
15/01/2010,Owners’ equivalent rent of primary residence,2972,256.507,23.593,3,Shelter,8742
15/01/2010,Personal care,6986,205.935,2.612,2,Other goods and services,8488
15/01/2010,Personal care products,1231,161.627,0.688,3,Personal care,6986
15/01/2010,Personal care services,1191,228.629,0.642,3,Personal care,6986
15/01/2010,Personal computers and peripheral equipment,980,77.925,0.246,5,"Information technology, hardware and services",5358
15/01/2010,Private transportation,3815,189.316,15.497,2,Transportation,6812
15/01/2010,Professional services,3965,324.784,2.796,3,Medical care services,7803
15/01/2010,Public transportation,4134,245.058,1.187,2,Transportation,6812
15/01/2010,Recreation,8575,113.524,6.437,1,All items,8106
15/01/2010,Rent of primary residence,4363,248.885,5.966,3,Shelter,8742
15/01/2010,Rent of shelter,8577,259.168,31.942,3,Services,9735
15/01/2010,Services,9735,259.716,60.184,1,All items,8106
15/01/2010,Services less energy services,1033,266.63,56.432,3,All items less food and energy,5306
15/01/2010,Services less medical care services,5145,248.69,55.282,1,All items,8106
15/01/2010,Services less rent of shelter,9058,281.417,28.243,1,All items,8106
15/01/2010,Shelter,8742,248.029,32.289,2,Housing,6803
15/01/2010,Sugar and sweets,7995,198.862,0.295,5,Other food at home,4196
15/01/2010,Telephone services,2405,102.729,2.392,4,Information and information processing,8625
15/01/2010,Tenants’ and household insurance,7981,124.36,0.347,3,Shelter,8742
15/01/2010,Tobacco and smoking products,949,786.857,0.871,2,Other goods and services,8488
15/01/2010,Transportation,6812,193.593,16.685,1,All items,8106
15/01/2010,Transportation services,6999,255.735,6.06,2,Services,9735
15/01/2010,"Tuition, other school fees, and childcare",2308,561.001,2.835,3,Education,314
15/01/2010,Used cars and trucks,2211,139.99,2.012,4,New and used motor vehicles,2973
15/01/2010,Video and audio,5618,100.255,1.894,2,Recreation,8575
15/01/2010,Water and sewer and trash collection services,3706,166.463,1.052,3,Fuels and utilities,5463
15/01/2010,Women’s and girls’ apparel,7374,109.196,1.58,2,Apparel,5516
15/02/2010,Alcoholic beverages,7635,221.954,1.056,3,Food,4934
15/02/2010,All items,8106,216.741,100,0,,
15/02/2010,All items less energy,4604,219.646,91.447,1,All items,8106
15/02/2010,All items less food,3531,217.469,86.262,1,All items,8106
15/02/2010,All items less food and energy,5306,220.579,77.708,2,All items less energy,4604
15/02/2010,All items less medical care,2047,209.353,93.487,1,All items,8106
15/02/2010,All items less shelter,7199,208.155,67.711,1,All items,8106
15/02/2010,Apparel,5516,119.814,3.695,1,All items,8106
15/02/2010,Cereals and bakery products,2948,251.354,1.108,4,Food at home,4200
15/02/2010,Commodities,704,174.878,39.816,1,All items,8106
15/02/2010,Commodities less food,5867,153.82,26.078,1,All items,8106
15/02/2010,Commodities less food and beverages,3891,151.28,25.021,2,Commodities,704
15/02/2010,Commodities less food and energy commodities,4935,143.761,21.276,3,All items less food and energy,5306
15/02/2010,Communication,5970,84.905,3.399,2,Education and communication,1868
15/02/2010,Dairy and related products,5341,198.8,0.82,4,Food at home,4200
15/02/2010,Durables,2665,111.514,9.978,3,Commodities less food and beverages,3891
15/02/2010,Education,314,196.252,3.035,2,Education and communication,1868
15/02/2010,Education and communication,1868,129.141,6.434,1,All items,8106
15/02/2010,Educational books and supplies,5985,502.169,0.2,3,Education,314
15/02/2010,Energy,7558,214.379,8.553,1,All items,8106
15/02/2010,Energy commodities,8995,248.149,4.801,4,Commodities less food and energy commodities,4935
15/02/2010,Fats and oils,3612,199.352,0.232,5,Other food at home,4196
15/02/2010,Food,4934,218.494,13.738,2,Food and beverages,9257
15/02/2010,Food and beverages,9257,218.838,14.795,1,All items,8106
15/02/2010,Food at home,4200,214.628,7.801,3,Food,4934
15/02/2010,Food away from home,1345,225.081,5.937,3,Food,4934
15/02/2010,Footwear,7182,128.641,0.721,2,Apparel,5516
15/02/2010,Fruits and vegetables,9499,272.571,1.153,4,Food at home,4200
15/02/2010,Fuel oil and other fuels,416,277.284,0.276,4,Household energy,396
15/02/2010,Fuels and utilities,5463,213.77,5.081,2,Housing,6803
15/02/2010,Gas piped and electricity,856,193.283,3.752,4,Household energy,396
15/02/2010,Gasoline all types,789,244.409,4.337,4,Motor fuel,3840
15/02/2010,Hospital and related services,2710,593.869,1.619,3,Medical care services,7803
15/02/2010,Household energy,396,189.753,4.028,3,Fuels and utilities,5463
15/02/2010,Household furnishings and operations,9339,126.879,4.59,2,Housing,6803
15/02/2010,Household operations,8871,149.707,0.781,3,Household furnishings and operations,9339
15/02/2010,Housing,6803,216.181,41.96,1,All items,8106
15/02/2010,Infants’ and toddlers’ apparel,2101,113.551,0.196,2,Apparel,5516
15/02/2010,Information and information processing,8625,81.743,3.225,3,Communication,5970
15/02/2010,"Information technology, hardware and services",5358,9.54,0.833,4,Information and information processing,8625
15/02/2010,Lodging away from home,5762,129.776,0.769,3,Shelter,8742
15/02/2010,"Meats, poultry, fish, and eggs",8516,202.506,1.745,4,Food at home,4200
15/02/2010,Medical care,3411,384.703,6.513,1,All items,8106
15/02/2010,Medical care commodities,5635,312.864,1.611,2,Medical care,3411
15/02/2010,Medical care services,7803,406.755,4.902,2,Medical care,3411
15/02/2010,Men’s and boys’ apparel,2395,111.748,0.903,2,Apparel,5516
15/02/2010,Miscellaneous personal services,6567,351.082,1.048,3,Personal care,6986
15/02/2010,Motor fuel,3840,244.826,4.525,3,Private transportation,3815
15/02/2010,Motor vehicle maintenance and repair,9790,245.969,1.167,3,Private transportation,3815
15/02/2010,Motor vehicle parts and equipment,449,135.649,0.401,3,Private transportation,3815
15/02/2010,New and used motor vehicles,2973,96.794,6.386,3,Private transportation,3815
15/02/2010,New vehicles,4291,137.648,3.573,4,New and used motor vehicles,2973
15/02/2010,Nonalcoholic beverages and beverage materials,6387,161.872,0.952,4,Food at home,4200
15/02/2010,Nondurables,818,205.792,29.838,1,All items,8106
15/02/2010,Nondurables less food,6247,193.959,16.1,1,All items,8106
15/02/2010,Nondurables less food and apparel,5488,238.287,12.405,1,All items,8106
15/02/2010,Nondurables less food and beverages,7080,192.192,15.044,3,Commodities less food and beverages,3891
15/02/2010,"Nondurables less food, beverages, and apparel",1465,241.214,11.349,4,Nondurables less food and beverages,7080
15/02/2010,Other food at home,4196,191.211,2.023,4,Food at home,4200
15/02/2010,Other food away from home,1346,158.569,0.326,4,Food away from home,1345
15/02/2010,Other foods,9728,204.793,1.496,5,Fats and oils,3612
15/02/2010,Other goods and services,8488,378.091,3.483,1,All items,8106
15/02/2010,Other miscellaneous foods,5930,121.172,0.439,6,Other foods,9728
15/02/2010,Other services,6741,307.265,11.347,3,Services,9735
15/02/2010,Owners’ equivalent rent of primary residence,2972,256.445,23.593,3,Shelter,8742
15/02/2010,Personal care,6986,206.209,2.612,2,Other goods and services,8488
15/02/2010,Personal care products,1231,162.029,0.688,3,Personal care,6986
15/02/2010,Personal care services,1191,228.107,0.642,3,Personal care,6986
15/02/2010,Personal computers and peripheral equipment,980,77.518,0.246,5,"Information technology, hardware and services",5358
15/02/2010,Private transportation,3815,189.062,15.497,2,Transportation,6812
15/02/2010,Professional services,3965,325.373,2.796,3,Medical care services,7803
15/02/2010,Public transportation,4134,244.713,1.187,2,Transportation,6812
15/02/2010,Recreation,8575,113.415,6.437,1,All items,8106
15/02/2010,Rent of primary residence,4363,248.813,5.966,3,Shelter,8742
15/02/2010,Rent of shelter,8577,258.517,31.942,3,Services,9735
15/02/2010,Services,9735,260.045,60.184,1,All items,8106
15/02/2010,Services less energy services,1033,266.894,56.432,3,All items less food and energy,5306
15/02/2010,Services less medical care services,5145,248.541,55.282,1,All items,8106
15/02/2010,Services less rent of shelter,9058,282.121,28.243,1,All items,8106
15/02/2010,Shelter,8742,247.976,32.289,2,Housing,6803
15/02/2010,Sugar and sweets,7995,201.656,0.295,5,Other food at home,4196
15/02/2010,Telephone services,2405,102.288,2.392,4,Information and information processing,8625
15/02/2010,Tenants’ and household insurance,7981,124.439,0.347,3,Shelter,8742
15/02/2010,Tobacco and smoking products,949,785.714,0.871,2,Other goods and services,8488
15/02/2010,Transportation,6812,193.332,16.685,1,All items,8106
15/02/2010,Transportation services,6999,256.676,6.06,2,Services,9735
15/02/2010,"Tuition, other school fees, and childcare",2308,563.95,2.835,3,Education,314
15/02/2010,Used cars and trucks,2211,140.963,2.012,4,New and used motor vehicles,2973
15/02/2010,Video and audio,5618,99.571,1.894,2,Recreation,8575
15/02/2010,Water and sewer and trash collection services,3706,167.696,1.052,3,Fuels and utilities,5463
15/02/2010,Women’s and girls’ apparel,7374,108.261,1.58,2,Apparel,5516
15/03/2010,Alcoholic beverages,7635,221.946,1.056,3,Food,4934
15/03/2010,All items,8106,217.631,100,0,,
15/03/2010,All items less energy,4604,219.799,91.447,1,All items,8106
15/03/2010,All items less food,3531,217.544,86.262,1,All items,8106
15/03/2010,All items less food and energy,5306,220.664,77.708,2,All items less energy,4604
15/03/2010,All items less medical care,2047,209.445,93.487,1,All items,8106
15/03/2010,All items less shelter,7199,208.414,67.711,1,All items,8106
15/03/2010,Apparel,5516,119.316,3.695,1,All items,8106
15/03/2010,Cereals and bakery products,2948,250.99,1.108,4,Food at home,4200
15/03/2010,Commodities,704,174.762,39.816,1,All items,8106
15/03/2010,Commodities less food,5867,153.468,26.078,1,All items,8106
15/03/2010,Commodities less food and beverages,3891,150.92,25.021,2,Commodities,704
15/03/2010,Commodities less food and energy commodities,4935,143.666,21.276,3,All items less food and energy,5306
15/03/2010,Communication,5970,84.942,3.399,2,Education and communication,1868
15/03/2010,Dairy and related products,5341,198.814,0.82,4,Food at home,4200
15/03/2010,Durables,2665,111.43,9.978,3,Commodities less food and beverages,3891
15/03/2010,Education,314,197.418,3.035,2,Education and communication,1868
15/03/2010,Education and communication,1868,129.533,6.434,1,All items,8106
15/03/2010,Educational books and supplies,5985,501.997,0.2,3,Education,314
15/03/2010,Energy,7558,214.376,8.553,1,All items,8106
15/03/2010,Energy commodities,8995,245.556,4.801,4,Commodities less food and energy commodities,4935
15/03/2010,Fats and oils,3612,198.373,0.232,5,Other food at home,4196
15/03/2010,Food,4934,219.032,13.738,2,Food and beverages,9257
15/03/2010,Food and beverages,9257,219.338,14.795,1,All items,8106
15/03/2010,Food at home,4200,215.622,7.801,3,Food,4934
15/03/2010,Food away from home,1345,224.991,5.937,3,Food,4934
15/03/2010,Footwear,7182,127.341,0.721,2,Apparel,5516
15/03/2010,Fruits and vegetables,9499,281.805,1.153,4,Food at home,4200
15/03/2010,Fuel oil and other fuels,416,276.027,0.276,4,Household energy,396
15/03/2010,Fuels and utilities,5463,216.172,5.081,2,Housing,6803
15/03/2010,Gas piped and electricity,856,196.019,3.752,4,Household energy,396
15/03/2010,Gasoline all types,789,242.413,4.337,4,Motor fuel,3840
15/03/2010,Hospital and related services,2710,599.951,1.619,3,Medical care services,7803
15/03/2010,Household energy,396,192.188,4.028,3,Fuels and utilities,5463
15/03/2010,Household furnishings and operations,9339,126.389,4.59,2,Housing,6803
15/03/2010,Household operations,8871,149.999,0.781,3,Household furnishings and operations,9339
15/03/2010,Housing,6803,216.28,41.96,1,All items,8106
15/03/2010,Infants’ and toddlers’ apparel,2101,114.027,0.196,2,Apparel,5516
15/03/2010,Information and information processing,8625,81.776,3.225,3,Communication,5970
15/03/2010,"Information technology, hardware and services",5358,9.552,0.833,4,Information and information processing,8625
15/03/2010,Lodging away from home,5762,130.195,0.769,3,Shelter,8742
15/03/2010,"Meats, poultry, fish, and eggs",8516,202.823,1.745,4,Food at home,4200
15/03/2010,Medical care,3411,386.007,6.513,1,All items,8106
15/03/2010,Medical care commodities,5635,314.023,1.611,2,Medical care,3411
15/03/2010,Medical care services,7803,408.092,4.902,2,Medical care,3411
15/03/2010,Men’s and boys’ apparel,2395,111.014,0.903,2,Apparel,5516
15/03/2010,Miscellaneous personal services,6567,352.109,1.048,3,Personal care,6986
15/03/2010,Motor fuel,3840,242.182,4.525,3,Private transportation,3815
15/03/2010,Motor vehicle maintenance and repair,9790,246.624,1.167,3,Private transportation,3815
15/03/2010,Motor vehicle parts and equipment,449,135.523,0.401,3,Private transportation,3815
15/03/2010,New and used motor vehicles,2973,96.993,6.386,3,Private transportation,3815
15/03/2010,New vehicles,4291,137.793,3.573,4,New and used motor vehicles,2973
15/03/2010,Nonalcoholic beverages and beverage materials,6387,161.908,0.952,4,Food at home,4200
15/03/2010,Nondurables,818,205.619,29.838,1,All items,8106
15/03/2010,Nondurables less food,6247,192.716,16.1,1,All items,8106
15/03/2010,Nondurables less food and apparel,5488,237.059,12.405,1,All items,8106
15/03/2010,Nondurables less food and beverages,7080,190.632,15.044,3,Commodities less food and beverages,3891
15/03/2010,"Nondurables less food, beverages, and apparel",1465,239.779,11.349,4,Nondurables less food and beverages,7080
15/03/2010,Other food at home,4196,190.831,2.023,4,Food at home,4200
15/03/2010,Other food away from home,1346,158.657,0.326,4,Food away from home,1345
15/03/2010,Other foods,9728,204.843,1.496,5,Fats and oils,3612
15/03/2010,Other goods and services,8488,378.386,3.483,1,All items,8106
15/03/2010,Other miscellaneous foods,5930,122.318,0.439,6,Other foods,9728
15/03/2010,Other services,6741,307.678,11.347,3,Services,9735
15/03/2010,Owners’ equivalent rent of primary residence,2972,256.163,23.593,3,Shelter,8742
15/03/2010,Personal care,6986,206.287,2.612,2,Other goods and services,8488
15/03/2010,Personal care products,1231,162.367,0.688,3,Personal care,6986
15/03/2010,Personal care services,1191,228.429,0.642,3,Personal care,6986
15/03/2010,Personal computers and peripheral equipment,980,77.541,0.246,5,"Information technology, hardware and services",5358
15/03/2010,Private transportation,3815,188.843,15.497,2,Transportation,6812
15/03/2010,Professional services,3965,325.393,2.796,3,Medical care services,7803
15/03/2010,Public transportation,4134,246.023,1.187,2,Transportation,6812
15/03/2010,Recreation,8575,113.299,6.437,1,All items,8106
15/03/2010,Rent of primary residence,4363,248.957,5.966,3,Shelter,8742
